year,model,displ,trans,cyl,manufacturer,cty,hwy,eng.dscr,T,G,S,twodoor.l,fourdoor.p,hatch.p
1984,MARQUIS,231,auto(3),6,LINCOLN-MERCURY,20,27,(FFS),FALSE,FALSE,FALSE,NA,97,NA
1984,MARQUIS,231,auto(4),6,LINCOLN-MERCURY,21,32,(FFS),FALSE,FALSE,FALSE,NA,97,NA
1984,MARQUIS,232,auto(3),6,LINCOLN-MERCURY,20,28,NA,FALSE,FALSE,FALSE,NA,97,NA
1984,MARQUIS,302,auto(4),8,LINCOLN-MERCURY,18,30,(FFS),FALSE,FALSE,FALSE,NA,97,NA
1984,QUATTROPORTE,301,auto(3),8,MASERATI,8,13,(GUZZLER),FALSE,TRUE,FALSE,NA,107,NA
1984,500SEL,303,auto(4),8,MERCEDES-BENZ,15,20,(GUZZLER) (FFS),FALSE,TRUE,FALSE,NA,100,NA
1984,CUTLASS CIERA,151,auto(3),4,OLDSMOBILE,25,39,(FFS),FALSE,FALSE,FALSE,16,97,NA
1984,CUTLASS CIERA,181,auto(3),6,OLDSMOBILE,21,34,(FFS),FALSE,FALSE,FALSE,16,97,NA
1984,CUTLASS CIERA,231,auto(4),6,OLDSMOBILE,20,32,"(CAL,FFS)",FALSE,FALSE,FALSE,16,97,NA
1984,CUTLASS CIERA,263,auto(3),6,OLDSMOBILE,28,43,(DIESEL),FALSE,FALSE,FALSE,16,97,NA
1984,CUTLASS SUPREME,231,auto(3),6,OLDSMOBILE,21,31,(GM-BUICK) (FFS),FALSE,FALSE,FALSE,16,101,NA
1984,CUTLASS SUPREME,263,auto(3),6,OLDSMOBILE,26,39,(DIESEL),FALSE,FALSE,FALSE,16,101,NA
1984,CUTLASS SUPREME,263,auto(4),6,OLDSMOBILE,25,41,(DIESEL),FALSE,FALSE,FALSE,16,101,NA
1984,CUTLASS SUPREME,307,auto(3),8,OLDSMOBILE,18,27,(GM-OLDS) (FFS),FALSE,FALSE,FALSE,16,101,NA
1984,CUTLASS SUPREME,307,auto(4),8,OLDSMOBILE,18,30,(GM-OLDS) (FFS),FALSE,FALSE,FALSE,16,101,NA
1984,CUTLASS SUPREME,350,auto(3),8,OLDSMOBILE,23,35,(DIESEL),FALSE,FALSE,FALSE,16,101,NA
1984,CUTLASS SUPREME,350,auto(4),8,OLDSMOBILE,23,38,(DIESEL),FALSE,FALSE,FALSE,16,101,NA
1984,TORONADO,252,auto(4),6,OLDSMOBILE,16,27,(FFS),FALSE,FALSE,FALSE,15,NA,NA
1984,TORONADO,307,auto(4),8,OLDSMOBILE,17,27,(GM-OLDS) (FFS),FALSE,FALSE,FALSE,15,NA,NA
1984,TORONADO,350,auto(4),8,OLDSMOBILE,22,36,(DIESEL),FALSE,FALSE,FALSE,15,NA,NA
1984,GRAN FURY,318,auto(3),8,PLYMOUTH,17,25,(FFS),FALSE,FALSE,FALSE,NA,99,NA
1984,GRAN FURY,318,auto(3),8,PLYMOUTH,15,20,(GUZZLER) (FFS),FALSE,TRUE,FALSE,NA,99,NA
1984,RELIANT,135,auto(3),4,PLYMOUTH,26,36,(FFS),FALSE,FALSE,FALSE,15,96,NA
1984,RELIANT,135,manual(m4),4,PLYMOUTH,29,41,(FFS),FALSE,FALSE,FALSE,15,96,NA
1984,RELIANT,135,manual(m5),4,PLYMOUTH,27,42,(FFS),FALSE,FALSE,FALSE,15,96,NA
1984,RELIANT,156,auto(3),4,PLYMOUTH,23,31,(FFS),FALSE,FALSE,FALSE,15,96,NA
1984,BONNEVILLE,231,auto(3),6,PONTIAC,21,31,(GM-BUICK) (FFS),FALSE,FALSE,FALSE,NA,101,NA
1984,BONNEVILLE,305,auto(3),8,PONTIAC,17,25,(GM-CHEV) (FFS),FALSE,FALSE,FALSE,NA,101,NA
1984,BONNEVILLE,305,auto(4),8,PONTIAC,18,29,(GM-CHEV) (FFS),FALSE,FALSE,FALSE,NA,101,NA
1984,BONNEVILLE,350,auto(3),8,PONTIAC,23,35,(DIESEL),FALSE,FALSE,FALSE,NA,101,NA
1984,BONNEVILLE,350,auto(4),8,PONTIAC,23,38,(DIESEL),FALSE,FALSE,FALSE,NA,101,NA
1984,GRAND PRIX,231,auto(3),6,PONTIAC,21,31,(GM-BUICK) (FFS),FALSE,FALSE,FALSE,16,NA,NA
1984,GRAND PRIX,305,auto(3),8,PONTIAC,17,25,(GM-CHEV) (FFS),FALSE,FALSE,FALSE,16,NA,NA
1984,GRAND PRIX,305,auto(4),8,PONTIAC,18,29,(GM-CHEV) (FFS),FALSE,FALSE,FALSE,16,NA,NA
1984,GRAND PRIX,350,auto(3),8,PONTIAC,23,35,(DIESEL),FALSE,FALSE,FALSE,16,NA,NA
1984,GRAND PRIX,350,auto(4),8,PONTIAC,23,38,(DIESEL),FALSE,FALSE,FALSE,16,NA,NA
1984,PHOENIX,151,auto(3),4,PONTIAC,25,39,(FFS),FALSE,FALSE,FALSE,14,NA,96
1984,PHOENIX,173,auto(3),6,PONTIAC,21,33,(FFS),FALSE,FALSE,FALSE,14,NA,96
1984,PHOENIX,173,manual(m4),6,PONTIAC,21,33,(FFS),FALSE,FALSE,FALSE,14,NA,96
1984,6000,151,auto(3),4,PONTIAC,25,39,(FFS),FALSE,FALSE,FALSE,16,97,NA
1984,6000,173,auto(3),6,PONTIAC,21,32,(FFS),FALSE,FALSE,FALSE,16,97,NA
1984,6000,263,auto(3),6,PONTIAC,27,43,(DIESEL),FALSE,FALSE,FALSE,16,97,NA
1984,SILVER SPIRIT/SPUR/MULSANNE,412,auto(3),8,ROLLS-ROYCE MOTORS LTD.,10,13,(GUZZLER) (FFS),FALSE,TRUE,FALSE,NA,99,NA
1984,760 GLE,141,auto(4),4,VOLVO,21,29,"(FFS,TRBO) (SIL)",TRUE,FALSE,FALSE,NA,95,NA
1984,760 GLE,141,manual(m5),4,VOLVO,22,31,"(FFS,TRBO) (SIL)",TRUE,FALSE,FALSE,NA,95,NA
1984,760 GLE,145,auto(4),6,VOLVO,26,37,"(DSL,TRBO)",TRUE,FALSE,FALSE,NA,95,NA
1984,760 GLE,145,manual(m5),6,VOLVO,28,40,"(DSL,TRBO)",TRUE,FALSE,FALSE,NA,95,NA
1984,760 GLE,174,auto(4),6,VOLVO,20,29,(FFS),FALSE,FALSE,FALSE,NA,95,NA
1984,ELECTRA (RWD),252,auto(4),6,BUICK,17,26,(FFS),FALSE,FALSE,FALSE,21,113,NA
1984,ELECTRA (RWD),307,auto(4),8,BUICK,17,28,(GM-OLDS) (FFS),FALSE,FALSE,FALSE,21,113,NA
1984,ELECTRA (RWD),350,auto(4),8,BUICK,23,37,(DIESEL),FALSE,FALSE,FALSE,21,113,NA
1984,LESABRE,231,auto(3),6,BUICK,19,28,(GM-BUICK) (FFS),FALSE,FALSE,FALSE,21,110,NA
1984,LESABRE,252,auto(4),6,BUICK,17,26,(FFS),FALSE,FALSE,FALSE,21,110,NA
1984,LESABRE,307,auto(3),8,BUICK,17,26,(GM-OLDS) (FFS),FALSE,FALSE,FALSE,21,110,NA
1984,LESABRE,307,auto(4),8,BUICK,17,29,(GM-OLDS) (FFS),FALSE,FALSE,FALSE,21,110,NA
1984,LESABRE,350,auto(4),8,BUICK,23,37,(DIESEL),FALSE,FALSE,FALSE,21,110,NA
1984,BROUGHAM/DEVILLE (RWD),249,auto(4),8,CADILLAC,17,26,(FFS),FALSE,FALSE,FALSE,20,111,NA
1984,BROUGHAM/DEVILLE (RWD),350,auto(4),8,CADILLAC,23,37,(DIESEL),FALSE,FALSE,FALSE,20,111,NA
1984,LIMOUSINE,368,auto(3),8,CADILLAC,10,14,(FFS) (VARIABLE),FALSE,FALSE,FALSE,NA,114,NA
1984,IMPALA/CAPRICE,229,auto(3),6,CHEVROLET,19,26,(GM-CHEV) (FFS),FALSE,FALSE,FALSE,21,110,NA
1984,IMPALA/CAPRICE,305,auto(3),8,CHEVROLET,17,26,(GM-CHEV) (FFS),FALSE,FALSE,FALSE,21,110,NA
1984,IMPALA/CAPRICE,305,auto(4),8,CHEVROLET,17,28,(GM-CHEV) (FFS),FALSE,FALSE,FALSE,21,110,NA
1984,IMPALA/CAPRICE,350,auto(4),8,CHEVROLET,15,24,(FFS),FALSE,FALSE,FALSE,21,110,NA
1984,IMPALA/CAPRICE,350,auto(3),8,CHEVROLET,23,35,(DIESEL),FALSE,FALSE,FALSE,21,110,NA
1984,IMPALA/CAPRICE,350,auto(4),8,CHEVROLET,23,38,(DIESEL),FALSE,FALSE,FALSE,21,110,NA
1984,LTD CROWN VICTORIA,302,auto(4),8,FORD MOTOR COMPANY,17,27,(FFS),FALSE,FALSE,FALSE,22,111,NA
1984,LTD CROWN VICTORIA,351,auto(4),8,FORD MOTOR COMPANY,14,24,(FFS),FALSE,FALSE,FALSE,22,111,NA
1984,GRAND MARQUIS,302,auto(4),8,LINCOLN-MERCURY,17,27,(FFS),FALSE,FALSE,FALSE,22,111,NA
1984,TOWN CAR,302,auto(4),8,LINCOLN-MERCURY,17,27,(FFS),FALSE,FALSE,FALSE,NA,116,NA
1984,DELTA 88,231,auto(3),6,OLDSMOBILE,19,28,(GM-BUICK) (FFS),FALSE,FALSE,FALSE,21,110,NA
1984,DELTA 88,307,auto(3),8,OLDSMOBILE,17,26,(GM-OLDS) (FFS),FALSE,FALSE,FALSE,21,110,NA
1984,DELTA 88,307,auto(4),8,OLDSMOBILE,17,29,(GM-OLDS) (FFS),FALSE,FALSE,FALSE,21,110,NA
1984,DELTA 88,350,auto(3),8,OLDSMOBILE,23,35,(DIESEL),FALSE,FALSE,FALSE,21,110,NA
1984,DELTA 88,350,auto(4),8,OLDSMOBILE,23,38,(DIESEL),FALSE,FALSE,FALSE,21,110,NA
1984,NINETY-EIGHT,307,auto(4),8,OLDSMOBILE,17,29,(GM-OLDS) (FFS),FALSE,FALSE,FALSE,20,112,NA
1984,NINETY-EIGHT,350,auto(4),8,OLDSMOBILE,23,37,(DIESEL),FALSE,FALSE,FALSE,20,112,NA
1984,PARISIENNE,231,auto(3),6,PONTIAC,19,28,(GM-BUICK) (FFS),FALSE,FALSE,FALSE,NA,110,NA
1984,PARISIENNE,305,auto(4),8,PONTIAC,17,28,(GM-CHEV) (FFS),FALSE,FALSE,FALSE,NA,110,NA
1984,PARISIENNE,350,auto(3),8,PONTIAC,23,35,(DIESEL),FALSE,FALSE,FALSE,NA,110,NA
1984,PARISIENNE,350,auto(4),8,PONTIAC,23,38,(DIESEL),FALSE,FALSE,FALSE,NA,110,NA
1984,SILVER SPUR LIMOUSINE,412,auto(3),8,ROLLS-ROYCE MOTORS LTD.,9,12,(GUZZLER) (FFS),FALSE,TRUE,FALSE,NA,139,NA
1984,SKYHAWK WAGON,110,auto(3),4,BUICK,27,40,(CAL)(FFS),FALSE,FALSE,FALSE,NA,91,NA
1984,SKYHAWK WAGON,110,manual(m5),4,BUICK,29,46,(CAL)(FFS),FALSE,FALSE,FALSE,NA,91,NA
1984,SKYHAWK WAGON,121,auto(3),4,BUICK,23,36,(FFS),FALSE,FALSE,FALSE,NA,91,NA
1984,SKYHAWK WAGON,121,manual(m4),4,BUICK,26,39,(FFS),FALSE,FALSE,FALSE,NA,91,NA
1984,CAVALIER WAGON,121,auto(3),4,CHEVROLET,28,40,(FFS),FALSE,FALSE,FALSE,NA,91,NA
1984,CAVALIER WAGON,121,manual(m4),4,CHEVROLET,28,41,(FFS),FALSE,FALSE,FALSE,NA,91,NA
1984,CAVALIER WAGON,121,manual(m5),4,CHEVROLET,27,43,(FFS),FALSE,FALSE,FALSE,NA,91,NA
1984,MAXIMA WAGON,146,auto(4),6,"NISSAN MOTOR COMPANY, LTD.",22,34,(FFS),FALSE,FALSE,FALSE,NA,85,NA
1984,SENTRA WAGON,98,auto(3),4,"NISSAN MOTOR COMPANY, LTD.",30,39,(FFS),FALSE,FALSE,FALSE,NA,83,NA
1984,SENTRA WAGON,98,manual(m5),4,"NISSAN MOTOR COMPANY, LTD.",35,49,(FFS),FALSE,FALSE,FALSE,NA,83,NA
1984,SENTRA WAGON,103,auto(3),4,"NISSAN MOTOR COMPANY, LTD.",38,44,(DIESEL),FALSE,FALSE,FALSE,NA,83,NA
1984,SENTRA WAGON,103,manual(m5),4,"NISSAN MOTOR COMPANY, LTD.",42,57,(DIESEL),FALSE,FALSE,FALSE,NA,83,NA
1984,COLT VISTA,122,auto(3),4,DODGE,27,34,(FFS),FALSE,FALSE,FALSE,NA,89,NA
1984,COLT VISTA,122,manual(m4X2),4,DODGE,28,36,(FFS),FALSE,FALSE,FALSE,NA,89,NA
1984,COLT VISTA,122,manual(m5),4,DODGE,28,40,(FFS),FALSE,FALSE,FALSE,NA,89,NA
1984,ESCORT WAGON,98,auto(3),4,FORD MOTOR COMPANY,27,37,NA,FALSE,FALSE,FALSE,NA,86,NA
1984,ESCORT WAGON,98,manual(m4),4,FORD MOTOR COMPANY,29,44,(CALIF),FALSE,FALSE,FALSE,NA,86,NA
1984,ESCORT WAGON,98,manual(m5),4,FORD MOTOR COMPANY,27,41,NA,FALSE,FALSE,FALSE,NA,86,NA
1984,ESCORT WAGON,98,auto(3),4,FORD MOTOR COMPANY,26,38,(FFS),FALSE,FALSE,FALSE,NA,86,NA
1984,ESCORT WAGON,98,manual(m5),4,FORD MOTOR COMPANY,28,42,(FFS),FALSE,FALSE,FALSE,NA,86,NA
1984,ESCORT WAGON,122,manual(m5),4,FORD MOTOR COMPANY,41,56,(CALIF) (DIESEL),FALSE,FALSE,FALSE,NA,86,NA
1984,CIVIC WAGON,91,auto(3),4,HONDA,30,37,(FFS),FALSE,FALSE,FALSE,NA,89,NA
1984,CIVIC WAGON,91,manual(m5),4,HONDA,34,45,(FFS),FALSE,FALSE,FALSE,NA,89,NA
1984,LYNX WAGON,98,auto(3),4,LINCOLN-MERCURY,27,37,NA,FALSE,FALSE,FALSE,NA,86,NA
1984,LYNX WAGON,98,manual(m4),4,LINCOLN-MERCURY,29,44,(CALIF),FALSE,FALSE,FALSE,NA,86,NA
1984,LYNX WAGON,98,manual(m5),4,LINCOLN-MERCURY,27,41,NA,FALSE,FALSE,FALSE,NA,86,NA
1984,LYNX WAGON,122,manual(m5),4,LINCOLN-MERCURY,41,56,(CALIF) (DIESEL),FALSE,FALSE,FALSE,NA,86,NA
1984,GLC WAGON,91,auto(3),4,MAZDA,25,29,NA,FALSE,FALSE,FALSE,30,80,NA
1984,GLC WAGON,91,manual(m4),4,MAZDA,28,37,NA,FALSE,FALSE,FALSE,30,80,NA
1984,GLC WAGON,91,manual(m5),4,MAZDA,28,38,NA,FALSE,FALSE,FALSE,30,80,NA
1984,SPACE WAGON,122,auto(3),4,MITSUBISHI,27,33,(FFS),FALSE,FALSE,FALSE,NA,89,NA
1984,SPACE WAGON,122,manual(m4X2),4,MITSUBISHI,28,36,(FFS),FALSE,FALSE,FALSE,NA,89,NA
1984,SPACE WAGON,122,manual(m5),4,MITSUBISHI,26,39,(FFS),FALSE,FALSE,FALSE,NA,89,NA
1984,FIRENZA CRUISER WAGON,110,auto(3),4,OLDSMOBILE,27,40,(CAL)(FFS),FALSE,FALSE,FALSE,NA,89,NA
1984,FIRENZA CRUISER WAGON,110,manual(m5),4,OLDSMOBILE,29,46,(CAL)(FFS),FALSE,FALSE,FALSE,NA,89,NA
1984,FIRENZA CRUISER WAGON,121,auto(3),4,OLDSMOBILE,23,36,(FFS),FALSE,FALSE,FALSE,NA,89,NA
1984,FIRENZA CRUISER WAGON,121,manual(m4),4,OLDSMOBILE,28,41,(FFS),FALSE,FALSE,FALSE,NA,89,NA
1984,FIRENZA CRUISER WAGON,121,manual(m5),4,OLDSMOBILE,27,43,(FFS),FALSE,FALSE,FALSE,NA,89,NA
1984,COLT VISTA,122,auto(3),4,PLYMOUTH,27,34,(FFS),FALSE,FALSE,FALSE,NA,89,NA
1984,COLT VISTA,122,manual(m4X2),4,PLYMOUTH,28,36,(FFS),FALSE,FALSE,FALSE,NA,89,NA
1984,COLT VISTA,122,manual(m5),4,PLYMOUTH,28,40,(FFS),FALSE,FALSE,FALSE,NA,89,NA
1984,2000 SUNBIRD WAGON,110,auto(3),4,PONTIAC,27,40,(CAL)(FFS),FALSE,FALSE,FALSE,NA,91,NA
1984,2000 SUNBIRD WAGON,110,manual(m5),4,PONTIAC,29,46,(CAL)(FFS),FALSE,FALSE,FALSE,NA,91,NA
1984,2000 SUNBIRD WAGON,121,manual(m4),4,PONTIAC,28,41,(FFS),FALSE,FALSE,FALSE,NA,91,NA
1984,SPORTWAGON,132,auto(3),4,RENAULT,22,31,(FFS),FALSE,FALSE,FALSE,NA,86,NA
1984,SPORTWAGON,132,manual(m5),4,RENAULT,25,39,(FFS),FALSE,FALSE,FALSE,NA,86,NA
1984,SUBARU WAGON,109,auto(3),4,SUBARU,26,33,(FFS),FALSE,FALSE,FALSE,NA,79,NA
1984,SUBARU WAGON,109,manual(m5),4,SUBARU,29,42,(FFS),FALSE,FALSE,FALSE,NA,79,NA
1984,SUBARU WAGON,109,auto(3),4,SUBARU,26,33,(FFS),FALSE,FALSE,FALSE,NA,79,NA
1984,SUBARU WAGON,109,manual(m5),4,SUBARU,29,42,(FFS),FALSE,FALSE,FALSE,NA,79,NA
1984,CRESSIDA WAGON,168,auto(4),6,TOYOTA,22,31,(FFS),FALSE,FALSE,FALSE,NA,87,NA
1984,TERCEL WAGON,89,auto(3),4,TOYOTA,32,40,(FFS),FALSE,FALSE,FALSE,NA,90,NA
1984,TERCEL WAGON,89,manual(m5),4,TOYOTA,34,47,(FFS),FALSE,FALSE,FALSE,NA,90,NA
1984,TERCEL WAGON 4WD,89,auto(3),4,TOYOTA,28,34,(FFS),FALSE,FALSE,FALSE,NA,90,NA
1984,TERCEL WAGON 4WD,89,manual(m5),4,TOYOTA,31,41,(FFS),FALSE,FALSE,FALSE,NA,90,NA
1984,QUANTUM WAGON,97,auto(3),4,VOLKSWAGEN,32,43,"(DSL,TRBO)",TRUE,FALSE,FALSE,NA,91,NA
1984,QUANTUM WAGON,97,auto(3),4,VOLKSWAGEN,32,43,"(DSL,TRBO)",TRUE,FALSE,FALSE,NA,91,NA
1984,QUANTUM WAGON,97,manual(m5),4,VOLKSWAGEN,42,50,"(DSL,TRBO)",TRUE,FALSE,FALSE,NA,91,NA
1984,QUANTUM WAGON,97,manual(m5),4,VOLKSWAGEN,41,50,"(DSL,TRBO)",TRUE,FALSE,FALSE,NA,91,NA
1984,QUANTUM WAGON,131,auto(3),5,VOLKSWAGEN,20,29,(FFS),FALSE,FALSE,FALSE,NA,91,NA
1984,QUANTUM WAGON,131,manual(m5),5,VOLKSWAGEN,20,29,(FFS),FALSE,FALSE,FALSE,NA,91,NA
1984,5000S WAGON,131,auto(3),5,AUDI,19,28,(FFS),FALSE,FALSE,FALSE,NA,98,NA
1984,5000S WAGON,131,manual(m5),5,AUDI,20,32,(FFS),FALSE,FALSE,FALSE,NA,98,NA
1984,CENTURY ESTATE WAGON,151,auto(3),4,BUICK,24,37,(CAL)(FFS),FALSE,FALSE,FALSE,NA,97,NA
1984,CENTURY ESTATE WAGON,181,auto(3),6,BUICK,19,29,(FFS),FALSE,FALSE,FALSE,NA,97,NA
1984,CENTURY ESTATE WAGON,231,auto(4),6,BUICK,20,32,"(CAL,FFS)",FALSE,FALSE,FALSE,NA,97,NA
1984,CENTURY ESTATE WAGON,263,auto(3),6,BUICK,27,43,(DIESEL),FALSE,FALSE,FALSE,NA,97,NA
1984,CELEBRITY WAGON,151,auto(3),4,CHEVROLET,25,39,(FFS),FALSE,FALSE,FALSE,NA,98,NA
1984,CELEBRITY WAGON,151,manual(m4),4,CHEVROLET,25,38,(CAL)(FFS),FALSE,FALSE,FALSE,NA,98,NA
1984,CELEBRITY WAGON,173,auto(3),6,CHEVROLET,20,30,(FFS),FALSE,FALSE,FALSE,NA,98,NA
1984,CELEBRITY WAGON,173,auto(4),6,CHEVROLET,20,32,(FFS),FALSE,FALSE,FALSE,NA,98,NA
1984,CELEBRITY WAGON,263,auto(3),6,CHEVROLET,27,43,(DIESEL),FALSE,FALSE,FALSE,NA,98,NA
1984,TOWN AND COUNTRY WAGON,135,auto(3),4,CHRYSLER,24,33,(FFS),FALSE,FALSE,FALSE,NA,95,NA
1984,TOWN AND COUNTRY WAGON,156,auto(3),4,CHRYSLER,23,31,(FFS),FALSE,FALSE,FALSE,NA,95,NA
1984,ARIES WAGON,135,auto(3),4,DODGE,26,36,(FFS),FALSE,FALSE,FALSE,NA,95,NA
1984,ARIES WAGON,135,manual(m4),4,DODGE,28,40,(FFS),FALSE,FALSE,FALSE,NA,95,NA
1984,ARIES WAGON,135,manual(m5),4,DODGE,27,41,(FFS),FALSE,FALSE,FALSE,NA,95,NA
1984,ARIES WAGON,156,auto(3),4,DODGE,23,31,(FFS),FALSE,FALSE,FALSE,NA,95,NA
1984,LTD WAGON,231,auto(3),6,FORD MOTOR COMPANY,20,27,(FFS),FALSE,FALSE,FALSE,NA,98,NA
1984,LTD WAGON,231,auto(4),6,FORD MOTOR COMPANY,21,32,(FFS),FALSE,FALSE,FALSE,NA,98,NA
1984,LTD WAGON,232,auto(3),6,FORD MOTOR COMPANY,20,28,NA,FALSE,FALSE,FALSE,NA,98,NA
1984,MARQUIS WAGON,231,auto(3),6,LINCOLN-MERCURY,20,27,(FFS),FALSE,FALSE,FALSE,NA,98,NA
1984,MARQUIS WAGON,231,auto(4),6,LINCOLN-MERCURY,21,32,(FFS),FALSE,FALSE,FALSE,NA,98,NA
1984,MARQUIS WAGON,232,auto(3),6,LINCOLN-MERCURY,20,28,NA,FALSE,FALSE,FALSE,NA,98,NA
1984,300TD,183,auto(4),5,MERCEDES-BENZ,27,33,"(DSL,TRBO)",TRUE,FALSE,FALSE,NA,94,NA
1984,300TD,183,auto(4),5,MERCEDES-BENZ,26,32,"(CALIF) (DSL,TRBO)",TRUE,FALSE,FALSE,NA,94,NA
1984,CUTLASS CRUISER WAGON,151,auto(3),4,OLDSMOBILE,25,39,(FFS),FALSE,FALSE,FALSE,NA,97,NA
1984,CUTLASS CRUISER WAGON,181,auto(3),6,OLDSMOBILE,19,29,(FFS),FALSE,FALSE,FALSE,NA,97,NA
1984,CUTLASS CRUISER WAGON,231,auto(4),6,OLDSMOBILE,20,32,"(CAL,FFS)",FALSE,FALSE,FALSE,NA,97,NA
1984,CUTLASS CRUISER WAGON,263,auto(3),6,OLDSMOBILE,27,43,(DIESEL),FALSE,FALSE,FALSE,NA,97,NA
1984,505 STATION WAGON,120,auto(3),4,PEUGEOT,21,25,(FFS),FALSE,FALSE,FALSE,NA,80,NA
1984,505 STATION WAGON,120,manual(m5),4,PEUGEOT,22,31,(FFS),FALSE,FALSE,FALSE,NA,80,NA
1984,505 STATION WAGON,141,auto(3),4,PEUGEOT,27,31,"(DSL,TRBO)",TRUE,FALSE,FALSE,NA,80,NA
1984,505 STATION WAGON,141,auto(3),4,PEUGEOT,27,32,"(DSL,TRBO)",TRUE,FALSE,FALSE,NA,80,NA
1984,RELIANT WAGON,135,auto(3),4,PLYMOUTH,26,36,(FFS),FALSE,FALSE,FALSE,NA,95,NA
1984,RELIANT WAGON,135,manual(m4),4,PLYMOUTH,28,40,(FFS),FALSE,FALSE,FALSE,NA,95,NA
1984,RELIANT WAGON,135,manual(m5),4,PLYMOUTH,27,41,(FFS),FALSE,FALSE,FALSE,NA,95,NA
1984,RELIANT WAGON,156,auto(3),4,PLYMOUTH,23,31,(FFS),FALSE,FALSE,FALSE,NA,95,NA
1984,6000 WAGON,151,auto(3),4,PONTIAC,25,39,(FFS),FALSE,FALSE,FALSE,NA,97,NA
1984,6000 WAGON,173,auto(3),6,PONTIAC,20,30,(FFS),FALSE,FALSE,FALSE,NA,97,NA
1984,6000 WAGON,173,auto(4),6,PONTIAC,20,32,(FFS),FALSE,FALSE,FALSE,NA,97,NA
1984,6000 WAGON,263,auto(3),6,PONTIAC,27,43,(DIESEL),FALSE,FALSE,FALSE,NA,97,NA
1984,DL/GL/TURBO WAGON,130,auto(4),4,VOLVO,20,27,"(FFS,TRBO)",TRUE,FALSE,FALSE,NA,89,NA
1984,DL/GL/TURBO WAGON,130,manual(m5),4,VOLVO,20,29,"(FFS,TRBO)",TRUE,FALSE,FALSE,NA,89,NA
1984,DL/GL/TURBO WAGON,141,auto(4),4,VOLVO,23,30,(FFS),FALSE,FALSE,FALSE,NA,89,NA
1984,DL/GL/TURBO WAGON,141,auto(4),4,VOLVO,22,31,NA,FALSE,FALSE,FALSE,NA,89,NA
1984,DL/GL/TURBO WAGON,141,manual(m5),4,VOLVO,24,35,(FFS),FALSE,FALSE,FALSE,NA,89,NA
1984,DL/GL/TURBO WAGON,141,manual(m5),4,VOLVO,25,34,NA,FALSE,FALSE,FALSE,NA,89,NA
1984,DL/GL/TURBO WAGON,145,auto(3),6,VOLVO,28,36,(DIESEL),FALSE,FALSE,FALSE,NA,89,NA
1984,DL/GL/TURBO WAGON,145,manual(m5),6,VOLVO,30,43,(DIESEL),FALSE,FALSE,FALSE,NA,89,NA
1984,ELECTRA ESTATE WAGON,307,auto(4),8,BUICK,17,28,(GM-OLDS) (FFS),FALSE,FALSE,FALSE,NA,110,NA
1984,ELECTRA ESTATE WAGON,350,auto(4),8,BUICK,23,37,(DIESEL),FALSE,FALSE,FALSE,NA,110,NA
1984,CAPRICE WAGON,305,auto(4),8,CHEVROLET,16,25,(GM-CHEV) (FFS),FALSE,FALSE,FALSE,NA,110,NA
1984,CAPRICE WAGON,350,auto(4),8,CHEVROLET,23,37,(DIESEL),FALSE,FALSE,FALSE,NA,110,NA
1984,LTD CROWN VICTORIA WAGON,302,auto(4),8,FORD MOTOR COMPANY,17,27,(FFS),FALSE,FALSE,FALSE,NA,112,NA
1984,GRAND MARQUIS WAGON,302,auto(4),8,LINCOLN-MERCURY,17,27,(FFS),FALSE,FALSE,FALSE,NA,112,NA
1984,CUSTOM CRUISER WAGON,307,auto(4),8,OLDSMOBILE,17,28,(GM-OLDS) (FFS),FALSE,FALSE,FALSE,NA,110,NA
1984,CUSTOM CRUISER WAGON,350,auto(4),8,OLDSMOBILE,23,37,(DIESEL),FALSE,FALSE,FALSE,NA,110,NA
1984,PARISIENNE WAGON,305,auto(4),8,PONTIAC,16,25,(GM-CHEV) (FFS),FALSE,FALSE,FALSE,NA,110,NA
1984,PARISIENNE WAGON,350,auto(4),8,PONTIAC,23,37,(DIESEL),FALSE,FALSE,FALSE,NA,110,NA
1984,S10 PICKUP 2WD,119,manual(m4),4,CHEVROLET,27,40,NA,FALSE,FALSE,FALSE,NA,NA,NA
1984,S10 PICKUP 2WD,119,manual(m5),4,CHEVROLET,29,43,NA,FALSE,FALSE,FALSE,NA,NA,NA
1984,S10 PICKUP 2WD,121,auto(4),4,CHEVROLET,22,33,NA,FALSE,FALSE,FALSE,NA,NA,NA
1984,S10 PICKUP 2WD,121,manual(m4),4,CHEVROLET,24,35,NA,FALSE,FALSE,FALSE,NA,NA,NA
1984,S10 PICKUP 2WD,121,manual(m5),4,CHEVROLET,25,36,NA,FALSE,FALSE,FALSE,NA,NA,NA
1984,S10 PICKUP 2WD,137,manual(m4),4,CHEVROLET,33,43,(DIESEL),FALSE,FALSE,FALSE,NA,NA,NA
1984,S10 PICKUP 2WD,137,manual(m5),4,CHEVROLET,34,45,(DIESEL),FALSE,FALSE,FALSE,NA,NA,NA
1984,S10 PICKUP 2WD,173,auto(4),6,CHEVROLET,20,31,NA,FALSE,FALSE,FALSE,NA,NA,NA
1984,S10 PICKUP 2WD,173,manual(m4),6,CHEVROLET,20,29,NA,FALSE,FALSE,FALSE,NA,NA,NA
1984,S10 PICKUP 2WD,173,manual(m5),6,CHEVROLET,20,31,NA,FALSE,FALSE,FALSE,NA,NA,NA
